ID,Title,State,Developer,Module,Severity,Tester,createdDate,RootCause
34827,"Policy - Modify the transact page to allow users to select the policy term that want to view, and only show current and deprecated transactions for that term.",Closed,Mason Peck,POLICY,2 - Medium,Travis Hanson,3/1/2018 20:34,Missing Functionality
48347,Policy - Need ability to update business unit on existing policies,Open,,POLICY,2 - Medium,Travis Hanson,11/22/2019 20:04,
41006,POLICY - Need to add headings on GL Global Rating modification,Cancelled,Farid Chehaiber,POLICY,2 - Medium,Travis Hanson,10/10/2018 0:24,Broken Functionality
43112,Policy - Need to determine cause of $288.58 discrepancy on balancing report for policy 001MA000002722 / 2015-07-13,Closed,Nikita Mazgaonkar,Billing,2 - Medium,Stacey Eley-Daughtry,1/15/2019 18:00,
41228,POLICY - Need to remove the Global Rating Mods on the GL Schedule of Risks screen,Awaiting Dev Assignment,,POLICY,2 - Medium,Travis Hanson,10/18/2018 20:26,
47727,"Policy - Need to update deprecated flag in database for policies 009NY000021509, 001MA000020271 and 001MA000013684 (see attachment for details)",Test in UAT,Matthew Murray,Shred Issues,2 - Medium,Kay Smith,9/17/2019 19:19,Data Error
48637,Policy - Negative written premium - Minimum premium related,Clarification,,POLICY,2 - Medium,Travis Hanson,12/31/2019 1:20,
48345,Policy - Netcore timeout 11/20 and 11/21/2019,Open,,POLICY,2 - Medium,Travis Hanson,11/22/2019 19:58,
41379,Policy - New Policy Indicator - Add a new policy indicator for Captive Reporting Endorsement,Closed,Kevin Hanshaw,POLICY,2 - Medium,Travis Hanson,10/28/2018 1:39,Requirements
45774,Policy - Non eligible CPL member schedule insured types are receiving the ME Surcharge,Open,,POLICY,2 - Medium,Travis Hanson,5/2/2019 22:12,
47212,"Policy - Non Renew Alert Error - There are too many open transactions on this policy. Please complete, decline or abort open transactions before proceeding.",Cancelled,Virendra Ahir,POLICY,3 - High,Travis Hanson,7/29/2019 22:53,Data Error
40911,Policy - Not able to ADD EBL risk after deleting,Cancelled,Farid Chehaiber,POLICY,2 - Medium,Travis Hanson,10/3/2018 21:47,Code Error
38521,Policy - Not able to renew policy 001MA000006519 (loss free error),Closed,Kunal Tembhurnekar,POLICY,3 - High,Travis Hanson,7/19/2018 19:19,Code Error
46642,Policy - Onset transactions missing installment fee after deprecation,Awaiting Dev Assignment,,POLICY,2 - Medium,Travis Hanson,6/19/2019 17:37,
41317,Policy - OOS on DLP - Multiple Pending Transactions that won't commit,Cancelled,,POLICY,3 - High,Christine Vaz,10/23/2018 21:02,
40622,"Policy - Optional Forms - Clicking Add More Details is adding another Delete button, and not more detail fields",Closed,Mason Peck,POLICY,2 - Medium,Justin Wastell,9/27/2018 19:38,Code Error
49835,Policy - Page jumping on sexual misconduct fields and buy up value not saving,Awaiting Dev Assignment,,POLICY,2 - Medium,Travis Hanson,5/27/2020 17:26,
49956,"Policy - Part Time, Moonlighting, FTCA credits are missing or hidden from CPL Tails (Corp Member Schedule)",Open,,POLICY,4 - Critical,Travis Hanson,6/12/2020 23:49,
45858,Policy - PCL missing from PPL Tails,Open,,POLICY,2 - Medium,Travis Hanson,5/8/2019 1:37,
38510,Policy - Pending Cancel - Underwriting unable to process Pending Cancel transactions,Closed,Mason Peck,POLICY,2 - Medium,Christine Vaz,7/19/2018 7:06,Code Error
36947,Policy - Pending Transaction was not replaced after being deprecated,Awaiting Dev Assignment,,POLICY,2 - Medium,Christine Skulley,5/11/2018 20:10,
46725,Policy - Performance Issues/Slowness on 003WI000006910 Renewal,Closed,Matthew Murray,POLICY,3 - High,Travis Hanson,6/25/2019 2:20,Code Error
49422,Policy - PLR Coverage on Policy after Product Expired,Open,,POLICY,2 - Medium,Karen Kosiba,3/27/2020 18:20,
49514,Policy - Policy Cube - New Limit Codes and Limit Descriptions,Open,,Download,2 - Medium,Trish Farulla,4/8/2020 4:51,
48602,Policy - Policy locked by pmg\uipathrobot (autorenewal bot) - 001MA000013082,Developer Review,Debidatta Dash,POLICY,2 - Medium,Travis Hanson,12/21/2019 1:45,Data Error
48515,Policy - Policy locked by pmg\uipathrobot (autorenewal bot) - 001MA000021810,Closed,Gary Canedy,POLICY,2 - Medium,Travis Hanson,12/11/2019 22:41,
44325,Policy - Policy Search results screen is showing the Policy term for the Pending renewal,Closed,,POLICY,2 - Medium,Travis Hanson,3/12/2019 23:05,
48472,Policy - Policy timing out when starting Renewal - 009NY000018150,Cancelled,,POLICY,3 - High,Travis Hanson,12/6/2019 21:26,
35050,Policy - PPL Tail Quote - Include Class Change Y/N generates error message,Awaiting Dev Assignment,Kevin Hanshaw,POLICY,3 - High,Christine Skulley,3/12/2018 22:40,Requirements Changed
41432,"Policy - Premium and surcharge displaying incorrectly when ""Tail Quote"" checkbox is checked",Open,,POLICY,2 - Medium,Travis Hanson,10/31/2018 0:31,
40846,Policy - Premium Binder Template - Modifications required for Underwriter and issuing Company,Awaiting Dev Assignment,,POLICY,2 - Medium,Travis Hanson,10/2/2018 0:29,
33726,Policy - Premium mismatch when changing slot schedule,Cancelled,,POLICY,2 - Medium,Travis Hanson,1/18/2018 20:18,
47921,Policy - Prevent Layer Premium calculation for EXU Risks on Shell policies,Open,,POLICY,2 - Medium,Travis Hanson,10/7/2019 23:18,
49185,"Policy - Prod - When a policy transaction posts on billing account page, the note that comes from the Policy Transaction is reflecting wrong user name",Closed,Santosh Bhangre,Billing,2 - Medium,Jamie Coleman,2/28/2020 20:58,Code Error
43584,Policy - Product Development / Policy - Need new GL Shared Limits Profile,BRD Required,,POLICY,2 - Medium,Travis Hanson,2/9/2019 1:55,Change Request
34809,Policy - Production - Expand Search Criteria for Party Search to allow user additional serach criteria similar to that provided in Policy Search (formerly bug 9777),Cancelled,,Party,2 - Medium,Christine Skulley,3/1/2018 5:43,Requirements Changed
35213,Policy - Production - Need to include Additional Credit Cap in Global Rating for use with larger groups (formerly 9774),BRD Required,,POLICY,2 - Medium,Travis Hanson,3/15/2018 20:04,Requirements Changed
41102,Policy - Production - Out of sync - Push into PCN failing,Closed,Mason Peck,POLICY,2 - Medium,Christine Vaz,10/12/2018 20:15,Code Error
40361,Policy - Prorated Credits that apply after Minimum Premium,BRD Required,,POLICY,2 - Medium,Travis Hanson,9/13/2018 21:56,
49968,Policy - ProSelect Merger - Tail Rate Effective Date for MW/West Tails on 002 ProSelect,Open,,POLICY,2 - Medium,Travis Hanson,6/15/2020 23:59,
49830,Policy - ProSelect Merger - VA FPL error,Closed,Nidhi Benson,POLICY,4 - Critical,Brendon Leary,5/27/2020 1:13,Code Error
49742,"Policy - ProSelect Merger State = MI, Company = 002",Cancelled,,POLICY,2 - Medium,Stacy Pomerleau,5/12/2020 0:26,
49937,"Policy - PS Merger - State of AZ, UW Company 002 - EXU Risk produces error from the Schedue of Risks screen",Closed,David Rinaldi,POLICY,2 - Medium,Stacy Pomerleau,6/10/2020 23:22,Code Error
49939,"Policy - PS Merger - State of NM, UW Company 002 - EXU Risk produces error from the Schedue of Risks screen",Closed,David Rinaldi,POLICY,2 - Medium,Stacy Pomerleau,6/11/2020 0:12,Code Error
49940,"Policy - PS Merger - State of TN, UW Company 002 - EXU Risk produces error from the Schedue of Risks screen",Closed,David Rinaldi,POLICY,2 - Medium,Stacy Pomerleau,6/11/2020 0:47,Code Error
43167,Policy - QA Test - Minimum Premium - CGL BCEE not updating during quote and not rerating,Closed,Sashirekha Ray,POLICY,2 - Medium,Travis Hanson,1/18/2019 1:58,Code Error
46570,Policy - QA Testing - Global Rating Error - RSOD,Cancelled,Matthew Murray,POLICY,4 - Critical,Travis Hanson,6/17/2019 18:44,
49850,Policy - QA Testing R4.0.8 - ProSelect Merger ID CGL - Error,Closed,David Rinaldi,Rate Table,4 - Critical,Brendon Leary,5/28/2020 17:22,Code Error
46485,Policy - Rate Table Error - EBL Tail in ND,Cancelled,Matthew Murray,Rate Table,2 - Medium,Judy Wong,6/12/2019 1:46,
47663,"Policy - Rate Tables - [CORE IN, MD, WA, GA, SC, SD] [HUG OH, TX] - PPL/CPL, FPL, GL - Amend the Exp Dates in the RateCatExpDates table",Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,9/10/2019 1:35,Maintenance
41220,Policy - Rate Tables - Add Bailee State Level Override to GL TX Manuscript,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,10/18/2018 6:12,Requirements Missed
42057,Policy - Rate Tables - Add Deductible Codes 606 and 260 to the PolicyDeductibles table in the Medical Base manuscript,Closed,Susan Shay,Rate Table,2 - Medium,Trish Farulla,11/21/2018 1:51,Maintenance
48678,Policy - Rate Tables - Add Deductible Codes 612 and 662 to the PolicyDeductibles table in the Medical Base manuscript,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,1/6/2020 19:59,Maintenance
33526,Policy - Rate Tables - Add Deductible to the PolicyDeductibles table,Closed,Susan Shay,Rate Table,3 - High,Karen Kosiba,1/11/2018 19:14,Maintenance
33096,Policy - Rate Tables - Add Deductible to the PolicyDeductibles table,Closed,Susan Shay,Rate Table,2 - Medium,Trish Farulla,12/18/2017 21:47,Maintenance
50052,"Policy - Rate Tables - AL, DC, GA - PPL/CPL - Capitalize the ""a""s in the Rate Groups of OffBalFactors,RateCat and RateGroups tables",New,,Rate Table,2 - Medium,Trish Farulla,6/26/2020 2:25,
47267,Policy - Rate Tables - Amend PCLEligibilityCPL table for Co 002 PA - Amend 1s to 0s,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,8/2/2019 23:18,Maintenance
38038,Policy - Rate Tables - APP Rollout - KY - PPL_CPL - Update manuscript 1.0.0.0 eff 5/1/2016,Closed,Kevin Hanshaw,Rate Table,2 - Medium,Trish Farulla,6/26/2018 18:36,Maintenance
49095,Policy - Rate Tables - Changes to AvailableProductsBasedOnStateAndCompany sql database,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,2/20/2020 21:27,Maintenance
48386,Policy - Rate Tables - Changes to AvailableProductsBasedOnStateAndCompany sql database,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,11/27/2019 1:28,Maintenance
48121,Policy - Rate Tables - Changes to AvailableProductsBasedOnStateAndCompany sql database,Closed,Kevin Hanshaw,Rate Table,2 - Medium,Judy Wong,10/26/2019 1:30,
45997,"Policy - Rate Tables - CORE - 29 States - FPL, GL - Amend the Exp Dates in the RateCatExpDates table for BED, LTC, Office and FitnessCenter",Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,5/15/2019 3:26,Maintenance
40346,"Policy - Rate Tables - CORE - 29 States - PPL/CPL - New manuscripts, all eff 12/1/2018, for GNOSIS, Med-IQ credits",Closed,Kevin Hanshaw,Rate Table,2 - Medium,Trish Farulla,9/13/2018 0:55,Maintenance
45950,"Policy - Rate Tables - CORE - 31 States - PPL/CPL - New manuscripts, all eff 10/1/2019, for GNOSIS ER credits",Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,5/13/2019 20:48,Maintenance
40566,Policy - Rate Tables - CSIC - Add additional options to EXU Underlying Limits table,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,9/26/2018 1:29,Maintenance
48041,Policy - Rate Tables - CSIC - Add ILF 115 200k/800k to ILF_HPL/MD/Office/OTF,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,10/18/2019 22:41,Maintenance
47972,Policy - Rate Tables - CSIC - Add ILF 147 500k/2.5m to ILF_HPL/MD/Office/OTF,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,10/11/2019 18:17,Maintenance
49003,Policy - Rate Tables - CSIC - Add ILF 166 500k/12m to ILF_HPL/MD/Office/OTF,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,2/7/2020 23:01,Maintenance
49640,Policy - Rate Tables - CSIC - Add ILF 340 10m/20m to ILF_HPL/MD/Office and PolLimitsCO005,Closed,David Rinaldi,Rate Table,2 - Medium,Trish Farulla,4/29/2020 1:11,Maintenance
40567,Policy - Rate Tables - CSIC - Add new ILFs to ILF and Limits Tables,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,9/26/2018 3:06,Maintenance
36712,Policy - Rate Tables - CSIC - CPP - NH and ND State Overrides effective 1/5/2015,Closed,Kevin Hanshaw,Rate Table,2 - Medium,Karen Kosiba,5/5/2018 0:20,
35000,Policy - Rate Tables - CSIC - CPP - US - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,3/9/2018 1:35,Maintenance
40045,Policy - Rate Tables - CSIC - CT - CPP - manuscript version date incorrect,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,8/28/2018 0:10,Maintenance
42913,"Policy - Rate Tables - CSIC - CT, PA - PPL_CPL - LTFactor",Closed,Thomas Milek,Rate Table,2 - Medium,Judy Wong,1/9/2019 19:42,Maintenance
43577,Policy - Rate Tables - CSIC - DE - PPL - fix caption and add business Unit,Closed,Thomas Milek,Rate Table,2 - Medium,Judy Wong,2/8/2019 19:42,Maintenance
33019,Policy - Rate Tables - CSIC - EBL - CT - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,12/14/2017 20:15,Maintenance
33020,Policy - Rate Tables - CSIC - EBL - US - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,12/14/2017 20:19,Maintenance
33021,Policy - Rate Tables - CSIC - EPL - CT - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,12/14/2017 20:22,Maintenance
33875,Policy - Rate Tables - CSIC - EPL - US - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Karen Kosiba,1/24/2018 1:52,Maintenance
36665,"Policy - Rate Tables - CSIC - EXU - AK, AR, CO, IA, KS, KY, LA, ME, MN, MS, MT, NC, ND, NE, NV, OH, OK, OR, RI, UT, VT, WI, WV, WY - 005 - New manuscript version effective 12/1/2017",Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,5/4/2018 0:06,Maintenance
36662,"Policy - Rate Tables - CSIC - EXU - AL, AZ, CA, DC, DE, GA, HI, ID, IL, MA, MD, MI, MO, NH, SD, TN, TX, WA - 005 - New manuscript version effective 12/1/2017",Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,5/3/2018 23:35,Maintenance
43930,Policy - Rate Tables - CSIC - EXU - AZ - 005 - New manuscript version effective 4/1/2019,Closed,Thomas Milek,Rate Table,2 - Medium,Trish Farulla,2/21/2019 21:07,Change Request
33792,Policy - Rate Tables - CSIC - EXU - CT - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Karen Kosiba,1/19/2018 22:12,Maintenance
36490,"Policy - Rate Tables - CSIC - EXU - FL, IN, NJ, NM, NY, PA, SC, VA - 005 - New manuscript version effective 12/1/2017",Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,4/26/2018 23:39,Maintenance
33793,Policy - Rate Tables - CSIC - EXU - US - 005 - New manuscript version effective 12/1/2017,Closed,Kevin Hanshaw,Rate Table,2 - Medium,Karen Kosiba,1/19/2018 22:35,Maintenance
40043,Policy - Rate Tables - CSIC - Facility Base - Fix limit in 005DamagePremisesLimit table,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,8/27/2018 23:54,Maintenance
33975,Policy - Rate Tables - CSIC - Facility Base - US - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Karen Kosiba,1/27/2018 0:15,Maintenance
35959,Policy - Rate Tables - CSIC - FacilityBase - Update FilterExposureType in CORE,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,4/11/2018 23:21,Maintenance
43545,"Policy - Rate Tables - CSIC - FL, IN, NJ, NM, NY, SC, VA - PPL_CPL - manuscript versionDate, effectiveDateNew and effectiveDateRenewal are incorrect",Closed,Thomas Milek,Rate Table,2 - Medium,Judy Wong,2/7/2019 23:48,Maintenance
36672,"Policy - Rate Tables - CSIC - FPL - AK, AR, CO, IA, KS, KY, LA, ME, MN, MS, MT, NC, ND, NE, NV, OH, OK, OR, RI, UT, VT, WI, WV, WY - 005 - New manuscript version effective 1/5/2015",Closed,Kevin Hanshaw,Rate Table,2 - Medium,Judy Wong,5/4/2018 1:34,Maintenance
36651,"Policy - Rate Tables - CSIC - FPL - AL, AZ, CA, DC, DE, GA, HI, ID, IL, MA, MD, MI, MO, NH, SD, TN, TX, WA - 005 - New manuscript version effective 1/5/2015",Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,5/3/2018 19:57,Maintenance
33882,Policy - Rate Tables - CSIC - FPL - CT - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Karen Kosiba,1/24/2018 4:36,Maintenance
36610,"Policy - Rate Tables - CSIC - FPL - FL, IN, NJ, NM, NY, PA, SC, VA - 005 - New manuscript version effective 1/5/2015",Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,5/2/2018 18:43,Maintenance
33018,Policy - Rate Tables - CSIC - FPL - US - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,12/14/2017 19:57,Maintenance
36674,"Policy - Rate Tables - CSIC - GL - AK, AR, CO, IA, KS, KY, LA, ME, MN, MS, MT, NC, ND, NE, NV, OH, OK, OR, RI, UT, VT, WI, WV, WY - 005 - New manuscript version effective 1/5/2015",Closed,Kevin Hanshaw,Rate Table,2 - Medium,Judy Wong,5/4/2018 1:52,Maintenance
36652,"Policy - Rate Tables - CSIC - GL - AL, AZ, CA, DC, DE, GA, HI, ID, IL, MA, MD, MI, MO, NH, SD, TN, TX, WA - 005 - New manuscript version effective 1/5/2015",Closed,Kevin Hanshaw,Rate Table,2 - Medium,Judy Wong,5/3/2018 19:59,Maintenance
33883,Policy - Rate Tables - CSIC - GL - CT - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Karen Kosiba,1/24/2018 4:40,Maintenance
36611,"Policy - Rate Tables - CSIC - GL - FL, IN, NJ, NM, NY, PA, SC, VA - 005 - New manuscript version effective 1/5/2015",Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,5/2/2018 18:52,Maintenance
33880,Policy - Rate Tables - CSIC - GL - US - 005 - New manuscript version effective 1/5/2015,Closed,Susan Shay,Rate Table,2 - Medium,Karen Kosiba,1/24/2018 3:52,Maintenance
41665,Policy - Rate Tables - CSIC - Kentucky surcharge & tax,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,11/7/2018 23:20,Maintenance
40046,Policy - Rate Tables - CSIC - MA - FPL - ShortRate table,Closed,Susan Shay,Rate Table,2 - Medium,Judy Wong,8/28/2018 0:24,Maintenance
